cycle,length(butterfly),nb_reproductions,nb_deaths_predation,nb_deaths_natural,nb_deaths_total,nb_black,nb_white,nb_gray,nb_BB,nb_WW,nb_BW,nb_allele_B,nb_allele_W
871,599,6,1,4,5,175,123,295,178,124,297,653,545
872,600,2,0,1,1,178,124,296,179,124,297,655,545
873,600,9,0,9,9,177,121,293,179,124,297,655,545
874,597,5,2,6,8,175,122,295,178,124,295,651,543
875,600,10,0,7,7,176,123,291,179,124,297,655,545
876,600,7,0,7,7,178,123,292,180,125,295,655,545
877,600,4,0,4,4,180,124,292,181,125,294,656,544
878,598,4,1,5,6,180,122,292,181,124,293,655,541
879,599,5,1,3,4,181,123,290,183,124,292,658,540
880,600,4,0,3,3,183,122,291,184,123,293,661,539
881,597,6,3,6,9,181,122,288,182,123,292,656,538
882,597,11,1,10,11,177,122,288,181,122,294,656,538
883,600,7,0,4,4,179,121,293,182,121,297,661,539
884,599,8,1,8,9,181,117,293,182,118,299,663,535
885,600,5,0,4,4,181,116,298,183,119,298,664,536
886,599,7,1,7,8,182,118,292,182,119,298,662,536
887,600,8,0,7,7,179,116,297,181,120,299,661,539
888,599,7,1,7,8,179,118,295,180,119,300,660,538
889,600,10,0,9,9,174,117,299,177,119,304,658,542
890,600,6,0,6,6,175,117,302,176,117,307,659,541
891,600,2,0,2,2,176,117,305,177,117,306,660,540
892,598,5,1,6,7,176,114,303,177,115,306,660,536
893,598,7,2,5,7,175,114,302,175,117,306,656,540
894,600,12,0,10,10,171,117,300,174,121,305,653,547
895,600,5,0,5,5,171,120,304,174,122,304,652,548
896,600,2,0,2,2,174,121,303,175,121,304,654,546
897,600,3,0,3,3,175,120,302,176,120,304,656,544
898,599,7,1,7,8,173,120,299,175,123,301,651,547
899,599,5,1,4,5,173,123,298,174,123,302,650,548
900,599,2,1,1,2,173,122,302,174,123,302,650,548
901,598,5,2,4,6,172,122,299,172,122,304,648,548
902,600,6,0,4,4,171,119,304,173,119,308,654,546
903,600,6,0,6,6,172,117,305,174,118,308,656,544
904,598,3,2,3,5,173,118,304,174,118,306,654,542
905,599,6,0,5,5,172,116,305,174,117,308,656,542
906,600,8,0,7,7,173,116,303,177,118,305,659,541
907,600,4,0,4,4,174,118,304,175,119,306,656,544
908,600,10,0,10,10,175,117,298,177,121,302,656,544
909,596,6,4,6,10,173,119,298,175,120,301,651,541
910,599,12,1,8,9,172,119,296,177,123,299,653,545
911,597,7,3,6,9,175,119,296,178,121,298,654,540
912,600,9,0,6,6,175,120,296,175,123,302,652,548
913,599,10,0,11,11,173,119,297,176,122,301,653,545
914,600,4,0,3,3,176,122,298,176,125,299,651,549
915,600,3,0,3,3,174,124,299,175,124,301,651,549
916,598,6,1,7,8,173,123,296,175,124,299,649,547
917,599,5,1,3,4,174,123,297,177,123,299,653,545
918,599,9,1,8,9,175,121,294,176,123,300,652,546
919,599,6,1,5,6,173,122,298,176,122,301,653,545
920,599,10,1,9,10,173,121,295,177,123,299,653,545
921,597,5,2,5,7,177,122,293,179,122,296,654,540
922,599,10,1,7,8,176,120,293,178,122,299,655,543
923,600,7,0,6,6,173,122,298,175,123,302,652,548
924,600,10,0,10,10,172,123,295,177,124,299,653,547
925,600,5,0,5,5,177,121,297,179,122,299,657,543
926,597,7,2,8,10,178,119,293,179,122,296,654,540
927,600,7,0,4,4,177,122,294,179,123,298,656,544
928,599,7,1,7,8,177,121,294,178,124,297,653,545
929,600,5,0,4,4,176,123,296,177,124,299,653,547
930,597,9,2,10,12,174,120,294,177,121,299,653,541
931,600,10,0,7,7,176,119,295,180,121,299,659,541
932,598,3,2,3,5,178,120,297,179,120,299,657,539
933,598,9,1,8,9,176,119,294,181,121,296,658,538
934,598,6,1,5,6,180,121,291,181,123,294,656,540
935,599,14,1,12,13,177,118,290,184,120,295,663,535
936,600,6,0,5,5,182,119,293,182,121,297,661,539
937,600,6,0,6,6,181,119,294,185,120,295,665,535
938,599,8,1,8,9,185,117,289,187,120,292,666,532
939,598,7,1,7,8,185,118,288,188,119,291,667,529
940,600,5,0,3,3,187,118,290,189,118,293,671,529
941,597,4,3,4,7,186,118,289,187,118,292,666,528
942,600,11,0,8,8,182,117,290,185,118,297,667,533
943,600,10,0,10,10,184,115,291,187,118,295,669,531
944,598,5,1,6,7,187,116,290,190,116,292,672,524
945,600,11,0,9,9,190,112,287,194,114,292,680,520
946,600,9,0,9,9,192,112,287,196,115,289,681,519
947,600,3,0,3,3,196,115,286,197,117,286,680,520
948,600,8,0,8,8,196,115,281,198,116,286,682,518
949,598,9,2,9,11,196,113,280,199,115,284,682,514
950,600,7,0,5,5,199,113,281,201,114,285,687,513
951,599,4,1,4,5,199,113,283,200,114,285,685,513
952,599,6,1,5,6,200,114,279,202,114,283,687,511
953,600,8,0,7,7,199,114,279,200,117,283,683,517
954,599,3,1,3,4,198,117,281,198,118,283,679,519
955,599,8,0,8,8,196,115,280,198,116,285,681,517
956,599,11,1,10,11,193,112,283,197,114,288,682,516
957,600,7,0,6,6,195,112,286,198,115,287,683,517
958,600,5,0,5,5,195,115,285,197,116,287,681,519
959,599,7,1,7,8,196,115,281,198,116,285,681,517
960,600,7,0,6,6,196,116,281,198,119,283,679,521
961,598,4,1,5,6,196,117,281,196,119,283,675,521
962,599,5,1,3,4,195,117,282,197,118,284,678,520
963,599,8,0,8,8,194,117,280,198,118,283,679,519
964,600,8,0,7,7,195,117,280,197,117,286,680,520
965,600,5,0,5,5,195,116,284,196,117,287,679,521
966,599,3,1,3,4,195,116,285,197,116,286,680,518
967,599,8,0,8,8,195,115,281,198,115,286,682,516
968,599,5,1,4,5,196,115,283,196,117,286,678,520
969,599,5,1,4,5,194,116,284,196,116,287,679,519
970,598,12,1,12,13,192,114,280,194,118,286,674,522
971,599,6,1,4,5,194,115,284,196,116,287,679,519
972,599,8,1,7,8,193,114,284,194,116,289,677,521
973,600,6,0,5,5,193,115,286,194,116,290,678,522
974,598,2,2,2,4,192,116,288,193,116,289,675,521
975,597,11,2,10,12,188,114,284,191,117,289,671,523
976,600,10,0,7,7,189,115,286,194,117,289,677,523
977,598,7,2,7,9,192,115,284,195,115,288,678,518
978,599,6,1,4,5,195,114,284,196,116,287,679,519
979,598,9,2,8,10,194,113,282,199,115,284,682,514
980,599,5,0,4,4,199,114,281,202,115,282,686,512
981,600,5,0,4,4,201,113,281,203,115,282,688,512
982,599,7,1,7,8,200,113,279,202,115,282,686,512
983,599,5,1,4,5,200,115,279,203,115,281,687,511
984,598,8,1,8,9,203,114,273,206,115,277,689,507
985,599,9,1,7,8,201,114,275,206,115,278,690,508
986,599,8,1,7,8,202,113,276,203,116,280,686,512
987,600,7,0,6,6,199,116,278,201,119,280,682,518
988,599,3,1,3,4,200,119,277,200,120,279,679,519
989,600,5,0,4,4,200,118,277,202,119,279,683,517
990,599,7,1,7,8,200,118,274,200,120,279,679,519
991,599,6,1,5,6,198,118,277,198,121,280,676,522
992,600,7,0,6,6,195,121,277,197,124,279,673,527
993,599,5,1,5,6,195,123,276,198,124,277,673,525
994,599,8,1,7,8,196,122,273,198,124,277,673,525
995,600,4,0,3,3,197,124,275,197,126,277,671,529
996,598,5,2,5,7,195,125,273,195,126,277,667,529
997,600,7,0,5,5,193,125,275,195,129,276,666,534
998,599,5,0,6,6,192,128,274,193,130,276,662,536
999,600,8,0,7,7,191,130,271,194,134,272,660,540
