cycle,length(butterfly),nb_reproductions,nb_deaths_predation,nb_deaths_natural,nb_deaths_total,nb_black,nb_white,nb_gray,nb_BB,nb_WW,nb_BW,nb_allele_B,nb_allele_W
570,598,7,2,6,8,278,71,242,281,71,246,808,388
571,599,11,0,10,10,279,71,238,283,73,243,809,389
572,600,10,0,9,9,280,71,239,283,73,244,810,390
573,599,4,1,4,5,281,73,241,282,75,242,806,392
574,600,8,0,7,7,277,75,240,283,75,242,808,392
575,599,5,1,5,6,282,73,239,284,74,241,809,389
576,599,5,0,5,5,283,73,238,286,74,239,811,387
577,600,4,0,3,3,284,74,238,285,76,239,809,391
578,597,5,3,5,8,281,73,238,284,73,240,808,386
579,600,9,0,6,6,282,73,236,285,74,241,811,389
580,599,5,0,6,6,283,73,238,285,73,241,811,387
581,599,1,1,0,1,284,73,241,284,73,242,810,388
582,600,1,0,0,0,284,73,242,285,73,242,812,388
583,599,7,1,7,8,280,73,239,281,74,244,806,392
584,600,11,0,10,10,276,73,240,281,76,243,805,395
585,599,6,1,6,7,278,76,239,282,76,241,805,393
586,598,7,1,7,8,278,75,238,283,76,239,805,391
587,599,8,0,7,7,277,76,238,281,77,241,803,395
588,600,6,0,5,5,279,77,238,282,79,239,803,397
589,600,8,0,8,8,279,78,235,283,79,238,804,396
590,599,2,1,2,3,281,79,237,283,79,237,803,395
591,600,15,0,14,14,277,76,232,284,78,238,806,394
592,600,9,0,9,9,278,78,235,283,78,239,805,395
593,600,11,0,11,11,278,77,234,286,78,236,808,392
594,597,6,3,6,9,282,76,233,284,76,237,805,389
595,599,8,1,5,6,281,75,235,284,76,239,807,391
596,599,11,1,10,11,280,74,234,285,75,239,809,389
597,600,9,0,8,8,280,73,238,284,73,243,811,389
598,599,5,0,6,6,282,72,240,286,72,241,813,385
599,600,7,0,6,6,281,72,240,285,72,243,813,387
600,599,9,1,9,10,284,71,235,290,71,238,818,380
601,600,9,0,8,8,285,70,236,288,71,241,817,383
602,599,3,0,4,4,285,71,240,287,71,241,815,383
603,599,4,0,4,4,286,70,239,288,70,241,817,381
604,599,9,1,8,9,280,70,240,282,72,245,809,389
605,600,3,0,2,2,281,71,245,283,71,246,812,388
606,599,4,1,4,5,283,70,242,287,70,242,816,382
607,600,12,0,11,11,281,69,238,286,70,244,816,384
608,599,8,1,8,9,282,69,240,284,71,244,812,386
609,600,6,0,5,5,282,71,241,284,71,245,813,387
610,600,8,0,8,8,281,68,243,285,68,247,817,383
611,600,7,0,7,7,283,65,245,284,66,250,818,382
612,600,3,0,3,3,283,66,248,285,66,249,819,381
613,600,9,0,9,9,281,65,245,288,65,247,823,377
614,600,2,0,2,2,287,65,246,289,65,246,824,376
615,597,9,3,9,12,285,64,239,289,64,244,822,372
616,599,8,1,5,6,285,63,243,289,65,245,823,375
617,600,4,0,3,3,287,65,244,289,65,246,824,376
618,599,6,1,6,7,285,64,244,287,65,247,821,377
619,600,6,0,5,5,284,65,245,286,65,249,821,379
620,600,6,0,6,6,282,65,247,285,65,250,820,380
621,600,7,0,7,7,283,65,245,288,66,246,822,378
622,598,6,1,7,8,284,65,243,286,65,247,819,377
623,600,7,0,5,5,283,65,245,287,66,247,821,379
624,600,4,0,4,4,286,65,245,289,65,246,824,376
625,599,9,1,9,10,288,62,240,292,62,245,829,369
626,599,10,1,9,10,286,61,242,291,61,247,829,369
627,600,11,0,10,10,289,58,242,294,59,247,835,365
628,599,6,1,6,7,290,58,245,295,59,245,835,363
629,598,5,2,4,6,292,58,243,295,58,245,835,361
630,599,7,1,5,6,291,58,243,293,58,248,834,364
631,600,6,0,5,5,290,58,246,294,58,248,836,364
632,597,10,3,10,13,288,56,243,292,56,249,833,361
633,598,15,1,13,14,285,54,244,291,54,253,835,361
634,598,6,1,5,6,289,54,249,289,56,253,831,365
635,600,10,0,8,8,286,53,251,294,53,253,841,359
636,598,6,1,7,8,291,52,249,297,52,249,843,353
637,600,6,0,4,4,294,52,248,298,52,250,846,354
638,600,5,0,5,5,294,52,249,298,52,250,846,354
639,600,8,0,8,8,293,52,247,298,53,249,845,355
640,599,4,0,5,5,296,53,246,300,53,246,846,352
641,600,3,0,2,2,298,53,246,299,53,248,846,354
642,599,8,1,8,9,297,52,242,300,53,246,846,352
643,598,5,2,4,6,297,53,243,301,54,243,845,351
644,600,13,0,11,11,295,53,239,301,54,245,847,353
645,600,6,0,6,6,299,54,241,305,54,241,851,349
646,598,8,2,8,10,301,54,235,307,54,237,851,345
647,599,6,1,4,5,305,54,234,308,54,237,853,345
648,599,6,1,5,6,308,54,231,311,54,234,856,342
649,600,2,0,1,1,310,54,234,311,54,235,857,343
650,598,7,2,7,9,308,52,231,312,52,234,858,338
651,599,8,1,6,7,309,52,230,312,53,234,858,340
652,598,4,2,3,5,312,53,229,313,53,232,858,338
653,600,8,0,6,6,311,52,229,316,52,232,864,336
654,599,11,1,11,12,307,51,230,311,52,236,858,340
655,598,3,2,2,4,308,52,235,308,52,238,854,342
656,599,12,1,10,11,305,51,231,312,51,236,860,338
657,600,8,0,7,7,307,51,234,311,51,238,860,340
658,600,2,0,2,2,309,51,238,311,51,238,860,340
659,600,4,0,4,4,307,51,238,311,51,238,860,340
660,600,6,0,6,6,308,49,237,311,49,240,862,338
661,598,3,2,3,5,308,49,238,309,49,240,858,338
662,600,9,0,7,7,305,49,237,308,49,243,859,341
663,599,7,1,7,8,303,48,241,303,50,246,852,346
664,600,11,0,10,10,299,49,241,306,50,244,856,344
665,599,2,1,2,3,305,50,242,305,51,243,853,345
666,600,10,0,9,9,302,51,237,307,51,242,856,344
667,600,9,0,9,9,303,51,237,307,53,240,854,346
668,598,4,2,4,6,304,52,238,307,52,239,853,343
669,599,5,0,4,4,305,51,238,306,52,241,853,345
670,600,5,0,4,4,303,52,240,305,52,243,853,347
671,599,4,1,4,5,303,52,240,305,52,242,852,346
672,600,4,0,3,3,304,52,240,308,52,240,856,344
673,600,6,0,6,6,307,51,236,311,51,238,860,340
674,598,4,2,4,6,306,51,237,308,52,238,854,342
675,600,12,0,10,10,303,51,234,312,51,237,861,339
676,598,6,1,7,8,312,50,230,313,51,234,860,336
677,598,7,2,5,7,308,50,233,314,50,234,862,334
678,598,9,2,7,9,308,50,232,312,51,235,859,337
679,599,9,1,7,8,308,51,231,312,51,236,860,338
680,599,6,0,6,6,310,51,232,313,51,235,861,337
681,598,12,2,11,13,307,50,229,314,50,234,862,334
682,600,6,0,4,4,313,49,232,316,50,234,866,334
683,600,6,0,6,6,311,50,233,311,51,238,860,340
684,600,12,0,12,12,305,51,232,311,52,237,859,341
685,600,8,0,8,8,307,52,233,311,52,237,859,341
686,600,5,0,5,5,306,52,237,310,52,238,858,342
687,598,3,2,3,5,308,52,235,309,52,237,855,341
688,598,6,2,4,6,305,52,235,307,52,239,853,343
689,599,7,1,5,6,302,52,238,306,52,241,853,345
690,600,8,0,7,7,303,50,239,309,51,240,858,342
691,600,6,0,6,6,307,49,238,310,49,241,861,339
692,600,3,0,3,3,309,49,239,310,49,241,861,339
693,600,5,0,5,5,309,48,238,310,48,242,862,338
694,598,7,2,7,9,304,48,239,306,48,244,856,340
695,600,6,0,4,4,304,48,242,308,48,244,860,340
696,598,7,2,7,9,303,47,241,306,48,244,856,340
697,598,8,2,6,8,302,48,240,306,49,243,855,341
698,600,5,0,3,3,306,48,241,308,49,243,859,341
699,600,9,0,9,9,303,49,239,308,50,242,858,342
700,600,6,0,6,6,307,48,239,310,49,241,861,339
701,598,6,1,7,8,306,48,238,308,50,240,856,340
702,599,9,1,7,8,302,50,238,305,52,242,852,346
703,598,7,2,6,8,304,50,237,306,50,242,854,342
704,599,8,1,6,7,303,48,240,309,48,242,860,338
705,600,8,0,7,7,307,46,239,310,46,244,864,336
706,600,10,0,10,10,304,43,243,307,43,250,864,336
707,600,3,0,3,3,304,43,250,305,44,251,861,339
708,599,7,0,8,8,300,44,248,304,44,251,859,339
709,598,5,2,4,6,301,44,248,303,44,251,857,339
710,600,7,0,5,5,301,44,248,305,45,250,860,340
711,599,8,1,8,9,303,43,245,306,45,248,860,338
712,599,3,1,2,3,305,45,246,305,45,249,859,339
713,599,8,1,7,8,302,44,245,305,45,249,859,339
714,600,8,0,7,7,303,44,245,305,46,249,859,341
715,597,2,2,3,5,305,44,246,306,44,247,859,335
716,599,9,1,6,7,302,44,244,307,44,248,862,336
717,600,8,0,7,7,301,43,248,306,44,250,862,338
718,599,7,1,7,8,299,44,249,304,45,250,858,340
719,599,6,1,5,6,303,44,246,306,45,248,860,338
720,598,9,1,9,10,299,44,246,304,46,248,856,340
721,600,6,0,4,4,301,45,248,302,45,253,857,343
722,600,5,0,5,5,298,44,253,298,45,257,853,347
723,599,3,1,3,4,295,45,256,297,45,257,851,347
724,599,7,0,7,7,294,45,253,297,46,256,850,348
725,598,10,1,10,11,292,46,250,296,46,256,848,348
726,598,9,2,7,9,292,46,251,298,46,254,850,346
727,598,6,1,5,6,294,46,252,300,46,252,852,344
728,599,11,1,9,10,297,45,246,304,46,249,857,341
729,598,8,1,8,9,300,45,246,304,46,248,856,340
730,600,8,0,6,6,300,45,247,304,45,251,859,341
731,600,5,0,5,5,302,44,249,305,44,251,861,339
732,600,8,0,8,8,302,43,247,307,43,250,864,336
733,599,7,1,7,8,301,42,249,305,42,252,862,336
734,599,6,1,5,6,303,42,248,308,43,248,864,334
735,598,8,2,7,9,303,42,245,309,42,247,865,331
736,600,12,0,10,10,304,41,243,309,44,247,865,335
737,599,5,1,5,6,309,44,241,313,44,242,868,330
738,600,9,0,8,8,309,44,238,317,44,239,873,327
739,599,9,1,9,10,313,42,235,319,42,238,876,322
740,599,5,0,5,5,316,42,236,320,42,237,877,321
741,600,9,0,8,8,316,41,234,320,43,237,877,323
742,600,7,0,7,7,314,42,237,319,42,239,877,323
743,599,10,1,10,11,313,42,234,317,43,239,873,325
744,598,6,2,5,7,313,43,236,318,43,237,873,323
745,600,8,0,6,6,316,43,233,320,44,236,876,324
746,600,4,0,4,4,317,44,235,319,45,236,874,326
747,599,2,1,2,3,317,45,235,318,45,236,872,326
748,599,7,1,6,7,315,45,232,317,46,236,870,328
749,600,7,0,6,6,313,46,234,318,47,235,871,329
750,599,9,0,10,10,313,45,232,318,46,235,871,327
751,599,3,1,2,3,316,46,234,317,46,236,870,328
752,600,8,0,7,7,312,46,234,316,46,238,870,330
753,599,1,1,1,2,314,46,238,315,46,238,868,330
754,598,4,2,3,5,312,45,237,316,45,237,869,327
755,600,12,0,10,10,310,45,233,314,47,239,867,333
756,599,8,1,8,9,309,47,235,316,47,236,868,330
757,599,8,1,7,8,311,47,233,315,48,236,866,332
758,599,5,1,4,5,313,47,234,316,47,236,868,330
759,600,12,0,11,11,310,46,232,315,46,239,869,331
760,598,8,2,8,10,308,46,236,313,46,239,865,331
761,599,9,1,7,8,310,46,234,315,47,237,867,331
762,598,10,1,10,11,305,47,236,310,50,238,858,338
763,600,11,0,9,9,305,48,236,310,48,242,862,338
764,600,9,0,9,9,305,48,238,310,50,240,860,340
765,599,2,1,2,3,310,50,238,311,50,238,860,338
766,600,6,0,5,5,308,49,237,312,50,238,862,338
767,597,5,3,5,8,309,49,234,310,50,237,857,337
768,599,9,1,6,7,306,49,235,308,51,240,856,342
769,600,6,0,5,5,307,50,237,311,50,239,861,339
770,599,2,1,2,3,309,50,238,309,50,240,858,340
771,598,7,2,6,8,306,48,237,308,48,242,858,338
772,600,5,0,3,3,305,48,242,309,49,242,860,340
773,599,3,1,3,4,307,49,240,307,49,243,857,341
774,600,6,0,5,5,304,48,242,307,48,245,859,341
775,597,9,2,10,12,300,46,242,307,46,244,858,336
776,599,6,1,3,4,305,45,243,307,46,246,860,338
777,599,7,1,6,7,304,46,242,309,46,244,862,336
778,600,2,0,1,1,308,46,244,309,46,245,863,337
779,600,6,0,6,6,307,46,241,310,46,244,864,336
780,598,5,1,6,7,304,46,243,307,47,244,858,338
781,598,6,2,4,6,303,47,242,307,47,244,858,338
782,599,4,1,2,3,305,47,243,308,47,244,860,338
783,600,5,0,4,4,304,47,244,308,47,245,861,339
784,600,3,0,3,3,306,47,244,307,47,246,860,340
785,600,5,0,5,5,305,46,244,307,46,247,861,339
786,600,11,0,11,11,302,46,241,307,49,244,858,342
787,598,6,1,7,8,304,49,239,308,50,240,856,340
788,599,11,1,9,10,305,48,235,312,50,237,861,337
789,599,5,1,4,5,308,50,236,310,51,238,858,340
790,599,7,1,6,7,307,50,235,312,50,237,861,337
791,600,5,0,4,4,309,50,236,313,50,237,863,337
792,600,2,0,2,2,312,50,236,313,50,237,863,337
793,599,3,1,3,4,310,50,236,310,50,239,859,339
794,600,7,0,6,6,309,48,236,312,48,240,864,336
795,598,5,2,5,7,309,46,238,312,47,239,863,333
796,600,6,0,4,4,311,47,236,313,48,239,865,335
797,598,8,2,8,10,306,48,236,309,50,239,857,339
798,600,9,0,7,7,304,50,237,310,51,239,859,341
799,600,8,0,8,8,305,50,237,308,51,241,857,343
800,600,7,0,7,7,305,49,239,308,51,241,857,343
801,600,6,0,6,6,306,49,239,309,49,242,860,340
802,600,7,0,7,7,303,49,241,306,49,245,857,343
803,600,3,0,3,3,305,49,243,307,49,244,858,342
804,600,5,0,5,5,307,49,239,309,49,242,860,340
805,600,8,0,8,8,302,49,241,305,50,245,855,345
806,600,4,0,4,4,304,50,242,305,50,245,855,345
807,599,2,1,2,3,304,49,244,305,49,245,855,343
808,600,4,0,3,3,303,49,244,305,49,246,856,344
809,600,6,0,6,6,302,49,243,307,49,244,858,342
810,600,10,0,10,10,300,49,241,303,49,248,854,346
811,600,8,0,8,8,299,47,246,305,48,247,857,343
812,600,2,0,2,2,303,48,247,304,49,247,855,345
813,596,6,3,7,10,299,48,243,300,49,247,847,345
814,600,11,0,7,7,297,47,245,304,47,249,857,343
815,599,8,1,8,9,303,45,243,307,45,247,861,337
816,600,9,0,8,8,301,45,245,305,45,250,860,340
817,600,6,0,6,6,300,45,249,304,46,250,858,342
818,597,2,1,4,5,300,46,249,301,46,250,852,342
819,599,7,1,4,5,298,46,248,301,48,250,852,346
820,599,9,1,8,9,294,48,248,299,49,251,849,349
821,600,7,0,6,6,298,48,247,302,50,248,852,348
822,599,3,1,3,4,302,50,244,303,50,246,852,346
823,599,12,1,11,12,296,49,242,300,50,249,849,349
824,599,8,1,7,8,298,50,243,302,50,247,851,347
825,598,10,2,9,11,296,50,242,302,50,246,850,346
826,599,10,1,8,9,298,48,243,305,49,245,855,343
827,599,5,1,4,5,304,49,241,306,49,244,856,342
828,600,9,0,8,8,302,48,241,308,50,242,858,342
829,600,5,0,5,5,304,50,241,306,51,243,855,345
830,598,9,2,9,11,300,50,239,304,51,243,851,345
831,599,13,1,11,12,299,49,238,304,50,245,853,345
832,599,9,0,9,9,299,49,242,302,50,247,851,347
833,599,6,1,5,6,298,50,245,300,50,249,849,349
834,600,7,0,6,6,295,49,249,298,51,251,847,353
835,597,6,2,7,9,296,50,245,300,50,247,847,347
836,599,7,1,4,5,298,49,245,301,49,249,851,347
837,600,5,0,4,4,300,49,246,303,49,248,854,346
838,598,14,2,14,16,296,48,240,305,51,242,852,344
839,599,4,1,2,3,303,50,242,307,50,242,856,342
840,600,5,0,4,4,305,50,240,309,51,240,858,342
841,597,9,3,9,12,303,50,236,306,54,237,849,345
842,599,12,1,9,10,301,52,234,308,53,238,854,344
843,599,7,1,6,7,305,53,234,309,53,237,855,343
844,599,7,1,6,7,306,52,234,310,52,237,857,341
845,599,7,1,6,7,307,52,233,313,53,233,859,339
846,599,9,1,8,9,309,52,229,313,53,233,859,339
847,600,10,0,9,9,311,49,230,317,50,233,867,333
848,599,5,1,5,6,317,47,230,319,47,233,871,327
849,599,5,1,4,5,315,47,232,318,47,234,870,328
850,600,3,0,2,2,317,47,233,318,48,234,870,330
851,599,3,1,3,4,317,47,232,317,47,235,869,329
852,600,9,0,8,8,313,46,232,317,46,237,871,329
853,598,8,2,8,10,312,45,233,316,45,237,869,327
854,600,9,0,7,7,314,44,233,321,44,235,877,323
855,600,8,0,8,8,317,43,232,322,44,234,878,322
856,599,3,1,3,4,319,43,234,321,44,234,876,322
857,599,6,1,5,6,317,44,232,321,44,234,876,322
858,600,8,0,7,7,316,44,232,320,44,236,876,324
859,599,6,0,7,7,317,43,233,319,45,235,873,325
860,600,10,0,9,9,314,44,232,320,45,235,875,325
861,599,5,1,5,6,317,44,233,321,44,234,876,322
862,598,5,2,4,6,318,44,231,321,44,233,875,321
863,598,7,2,5,7,315,44,232,319,44,235,873,323
864,599,11,1,9,10,314,42,232,317,44,238,872,326
865,598,5,2,4,6,313,43,237,314,44,240,868,328
866,599,10,0,9,9,308,43,238,312,45,242,866,332
867,598,5,1,5,6,309,45,239,310,46,242,862,334
868,600,9,0,7,7,309,44,238,315,45,240,870,330
869,598,6,2,6,8,309,45,238,311,45,242,864,332
870,599,7,0,6,6,309,45,238,311,45,243,865,333
871,600,9,0,8,8,309,44,238,313,44,243,869,331
872,600,6,0,6,6,312,44,238,315,45,240,870,330
873,597,1,1,3,4,314,44,238,314,44,239,867,327
874,599,11,1,8,9,306,44,238,312,46,241,865,333
875,600,9,0,8,8,308,46,237,316,46,238,870,330
876,598,11,1,12,13,309,46,232,312,49,237,861,335
877,599,6,1,4,5,311,49,233,311,49,239,861,337
878,600,7,0,6,6,310,48,235,314,48,238,866,334
879,600,3,0,3,3,311,48,238,312,48,240,864,336
880,600,4,0,4,4,309,47,240,310,48,242,862,338
881,599,7,1,7,8,306,48,238,309,49,241,859,339
882,598,8,1,8,9,301,49,240,307,50,241,855,341
883,597,11,3,9,12,303,48,235,309,49,239,857,337
884,599,7,0,5,5,308,48,236,311,50,238,860,338
885,599,8,1,7,8,304,50,237,310,50,239,859,339
886,599,6,1,5,6,306,49,238,309,50,240,858,340
887,599,8,1,7,8,302,50,239,305,50,244,854,344
888,599,8,1,7,8,300,48,243,303,48,248,854,344
889,599,8,1,7,8,299,48,244,304,49,246,854,344
890,599,10,1,9,10,302,46,241,307,48,244,858,340
891,599,8,1,7,8,302,47,242,304,48,247,855,343
892,600,5,0,4,4,303,48,244,306,49,245,857,343
893,598,7,2,7,9,298,48,245,302,48,248,852,344
894,599,10,1,8,9,301,46,242,307,47,245,859,339
895,600,9,0,8,8,304,45,242,309,46,245,863,337
896,600,3,0,3,3,308,46,243,309,46,245,863,337
897,600,2,0,2,2,308,46,244,309,46,245,863,337
898,600,7,0,7,7,306,46,241,311,47,242,864,336
899,600,6,0,6,6,310,47,237,312,48,240,864,336
900,599,5,1,5,6,311,48,235,315,49,235,865,333
901,599,4,0,4,4,312,49,234,314,49,236,864,334
902,599,4,1,3,4,312,49,234,315,49,235,865,333
903,599,3,1,2,3,313,49,234,315,49,235,865,333
904,599,8,1,7,8,312,48,231,318,48,233,869,329
905,599,7,1,6,7,315,47,230,320,47,232,872,326
906,600,7,0,6,6,315,47,231,316,49,235,867,333
907,600,7,0,7,7,311,49,233,315,51,234,864,336
908,598,7,2,7,9,314,49,228,321,49,228,870,326
909,598,9,2,7,9,317,49,223,322,50,226,870,326
910,600,9,0,7,7,319,49,223,322,51,227,871,329
911,600,8,0,8,8,316,51,225,321,53,226,868,332
912,599,6,1,6,7,318,53,222,321,53,225,867,331
913,600,7,0,6,6,318,53,222,322,54,224,868,332
914,599,8,1,8,9,319,54,218,323,56,220,866,332
915,599,4,1,3,4,322,54,219,324,56,219,867,331
916,600,7,0,6,6,321,56,216,326,56,218,870,330
917,599,6,1,6,7,321,56,216,324,57,218,866,332
918,597,7,3,6,9,319,56,215,319,56,222,860,334
919,600,9,0,6,6,315,55,221,322,55,223,867,333
920,600,4,0,4,4,321,55,220,322,56,222,866,334
921,600,7,0,7,7,320,55,218,323,55,222,868,332
922,599,6,1,6,7,319,55,219,321,55,223,865,333
923,598,6,1,6,7,317,55,220,320,56,222,862,334
924,599,9,1,7,8,314,56,220,318,58,223,859,339
925,598,10,2,9,11,311,57,220,317,57,224,858,338
926,600,10,0,8,8,314,57,219,321,57,222,864,336
927,599,9,1,9,10,314,57,219,320,59,220,860,338
928,597,7,3,6,9,314,59,217,319,60,218,856,338
929,598,7,2,4,6,318,60,213,322,60,216,860,336
930,598,6,2,4,6,320,59,213,324,59,215,863,333
931,599,9,1,7,8,322,56,213,328,57,214,870,328
932,597,5,3,4,7,325,56,211,327,57,213,867,327
933,600,6,0,3,3,325,57,212,329,57,214,872,328
934,599,4,1,4,5,329,57,209,331,58,210,872,326
935,599,7,0,7,7,327,58,207,331,58,210,872,326
936,598,8,2,7,9,324,58,208,327,60,211,865,331
937,596,10,2,10,12,321,59,206,324,60,212,860,332
938,599,9,1,5,6,318,60,212,322,62,215,859,339
939,600,4,0,3,3,320,62,214,322,62,216,860,340
940,599,4,1,4,5,319,62,214,320,62,217,857,341
941,599,6,1,5,6,318,61,214,320,63,216,856,342
942,600,5,0,4,4,319,63,213,323,64,213,859,341
943,597,5,2,6,8,316,63,213,319,63,215,853,341
944,600,9,0,6,6,315,63,213,319,63,218,856,344
945,595,7,1,11,12,311,62,215,312,63,220,844,346
946,596,11,2,8,10,306,62,217,315,62,219,849,343
947,599,11,1,7,8,311,61,216,317,63,219,853,345
948,600,10,0,9,9,313,62,215,317,63,220,854,346
949,600,5,0,5,5,314,62,219,318,62,220,856,344
950,599,5,1,5,6,316,60,218,320,61,218,858,340
951,598,6,2,5,7,316,61,215,320,62,216,856,340
952,600,6,0,4,4,316,62,216,319,62,219,857,343
953,598,5,2,5,7,318,61,214,320,61,217,857,339
954,600,8,0,6,6,316,60,216,321,60,219,861,339
955,598,6,2,6,8,318,59,215,323,59,216,862,334
956,600,5,0,3,3,320,59,216,322,59,219,863,337
957,599,7,1,7,8,318,58,216,320,60,219,859,339
958,599,10,1,9,10,315,59,215,322,60,217,861,337
959,599,10,1,9,10,315,60,214,322,60,217,861,337
960,600,6,0,5,5,317,60,217,319,61,220,858,342
961,600,7,0,7,7,314,61,218,318,63,219,855,345
962,598,2,1,3,4,317,63,216,319,63,216,854,342
963,598,9,2,7,9,314,63,212,318,63,217,853,343
964,600,10,0,8,8,311,63,216,316,64,220,852,348
965,600,5,0,5,5,313,64,218,315,65,220,850,350
966,597,3,3,3,6,310,65,219,312,65,220,844,350
967,600,6,0,3,3,310,64,220,313,64,223,849,351
968,599,6,1,6,7,308,64,221,310,64,225,845,353
969,599,4,1,3,4,308,64,223,312,64,223,847,351
970,598,5,2,4,6,309,63,221,311,63,224,846,350
971,600,7,0,5,5,310,63,220,314,64,222,850,350
972,599,9,1,9,10,310,62,218,315,62,222,852,346
973,600,9,0,8,8,308,62,221,315,62,223,853,347
974,600,6,0,6,6,309,62,223,312,62,226,850,350
975,599,3,1,3,4,310,61,225,311,61,227,849,349
976,600,6,0,5,5,308,61,225,311,61,228,850,350
977,599,12,1,12,13,304,61,222,310,63,226,846,352
978,599,8,1,7,8,306,62,223,309,63,227,845,353
979,600,7,0,6,6,305,63,225,309,64,227,845,355
980,600,12,0,12,12,303,63,222,309,63,228,846,354
981,598,2,2,2,4,308,62,226,310,62,226,846,350
982,600,8,0,6,6,307,62,223,309,63,228,846,354
983,598,4,2,4,6,305,63,226,308,63,227,843,353
984,599,7,0,6,6,303,63,226,304,63,232,840,358
985,599,4,1,3,4,301,63,231,304,63,232,840,358
986,598,5,2,4,6,301,63,229,301,63,234,836,360
987,600,9,0,7,7,298,62,231,302,62,236,840,360
988,599,5,1,5,6,300,62,233,302,63,234,838,360
989,599,7,1,6,7,298,62,232,303,62,234,840,358
990,599,6,1,5,6,301,60,232,304,60,235,843,355
991,598,9,1,9,10,301,60,228,307,60,231,845,351
992,597,6,3,4,7,305,60,226,310,60,227,847,347
993,598,9,1,7,8,306,59,224,311,59,228,850,346
994,598,5,2,3,5,309,57,227,313,57,228,854,342
995,598,5,1,4,5,310,56,227,314,56,228,856,340
996,600,11,0,9,9,307,54,228,313,55,232,858,342
997,600,5,0,5,5,309,55,231,311,55,234,856,344
998,600,2,0,2,2,310,55,233,311,55,234,856,344
999,599,4,1,4,5,307,54,234,310,54,235,855,343
